0.000000000000000000e+00 3.810000000000000142e+01
0.000000000000000000e+00 7.070000000000000284e+01
0.000000000000000000e+00 1.107000000000000028e+02
0.000000000000000000e+00 1.544000000000000057e+02
0.000000000000000000e+00 1.996000000000000227e+02
0.000000000000000000e+00 2.185000000000000000e+02
0.000000000000000000e+00 2.616000000000000227e+02
0.000000000000000000e+00 3.426000000000000227e+02
0.000000000000000000e+00 3.682000000000000455e+02
0.000000000000000000e+00 4.249000000000000341e+02
0.000000000000000000e+00 5.337000000000000455e+02
0.000000000000000000e+00 5.568000000000000682e+02
0.000000000000000000e+00 5.847000000000000455e+02
0.000000000000000000e+00 6.276000000000000227e+02
0.000000000000000000e+00 6.447000000000000455e+02
0.000000000000000000e+00 7.287000000000000455e+02
0.000000000000000000e+00 7.476000000000000227e+02
0.000000000000000000e+00 8.356000000000000227e+02
0.000000000000000000e+00 8.782000000000000455e+02
0.000000000000000000e+00 8.853000000000000682e+02
0.000000000000000000e+00 8.984000000000000909e+02
0.000000000000000000e+00 9.912000000000000455e+02
0.000000000000000000e+00 9.917000000000000455e+02
0.000000000000000000e+00 9.967000000000000455e+02
0.000000000000000000e+00 1.005800000000000068e+03
0.000000000000000000e+00 1.050100000000000136e+03
0.000000000000000000e+00 1.070500000000000000e+03
0.000000000000000000e+00 1.088600000000000136e+03
0.000000000000000000e+00 1.106900000000000091e+03
0.000000000000000000e+00 1.109900000000000091e+03
0.000000000000000000e+00 1.142600000000000136e+03
0.000000000000000000e+00 1.157299999999999955e+03
0.000000000000000000e+00 1.220200000000000045e+03
0.000000000000000000e+00 1.248600000000000136e+03
0.000000000000000000e+00 1.295500000000000000e+03
0.000000000000000000e+00 1.376000000000000000e+03
0.000000000000000000e+00 1.382100000000000136e+03
0.000000000000000000e+00 1.459200000000000045e+03
0.000000000000000000e+00 1.461500000000000000e+03
0.000000000000000000e+00 1.502200000000000045e+03
0.000000000000000000e+00 1.571600000000000136e+03
0.000000000000000000e+00 1.598100000000000136e+03
0.000000000000000000e+00 1.606300000000000182e+03
0.000000000000000000e+00 1.627700000000000045e+03
0.000000000000000000e+00 1.635900000000000091e+03
0.000000000000000000e+00 1.699500000000000000e+03
0.000000000000000000e+00 1.737900000000000091e+03
0.000000000000000000e+00 1.740800000000000182e+03
0.000000000000000000e+00 1.791600000000000136e+03
0.000000000000000000e+00 1.798900000000000091e+03
0.000000000000000000e+00 1.834900000000000091e+03
0.000000000000000000e+00 1.968700000000000045e+03
0.000000000000000000e+00 2.007200000000000045e+03
0.000000000000000000e+00 2.071599999999999909e+03
0.000000000000000000e+00 2.088900000000000091e+03
0.000000000000000000e+00 2.103099999999999909e+03
0.000000000000000000e+00 2.121800000000000182e+03
0.000000000000000000e+00 2.126300000000000182e+03
0.000000000000000000e+00 2.203500000000000000e+03
0.000000000000000000e+00 2.219900000000000091e+03
0.000000000000000000e+00 2.250700000000000273e+03
0.000000000000000000e+00 2.311099999999999909e+03
1.000000000000000000e+00 5.120000000000000284e+01
1.000000000000000000e+00 7.860000000000000853e+01
1.000000000000000000e+00 9.380000000000001137e+01
1.000000000000000000e+00 1.660000000000000000e+02
1.000000000000000000e+00 1.989000000000000057e+02
1.000000000000000000e+00 2.801000000000000227e+02
1.000000000000000000e+00 3.082000000000000455e+02
1.000000000000000000e+00 3.485000000000000000e+02
1.000000000000000000e+00 3.569000000000000341e+02
1.000000000000000000e+00 3.588000000000000114e+02
1.000000000000000000e+00 3.701000000000000227e+02
1.000000000000000000e+00 3.851000000000000227e+02
1.000000000000000000e+00 4.024000000000000341e+02
1.000000000000000000e+00 4.384000000000000341e+02
1.000000000000000000e+00 4.940000000000000000e+02
1.000000000000000000e+00 5.591000000000000227e+02
1.000000000000000000e+00 5.655000000000000000e+02
1.000000000000000000e+00 6.123999999999999773e+02
1.000000000000000000e+00 6.628000000000000682e+02
1.000000000000000000e+00 7.648000000000000682e+02
1.000000000000000000e+00 7.658000000000000682e+02
1.000000000000000000e+00 8.075000000000000000e+02
1.000000000000000000e+00 8.137000000000000455e+02
1.000000000000000000e+00 8.550000000000000000e+02
1.000000000000000000e+00 8.790000000000000000e+02
1.000000000000000000e+00 9.197000000000000455e+02
1.000000000000000000e+00 9.502000000000000455e+02
1.000000000000000000e+00 9.803000000000000682e+02
1.000000000000000000e+00 9.873000000000000682e+02
1.000000000000000000e+00 1.072100000000000136e+03
1.000000000000000000e+00 1.141500000000000000e+03
1.000000000000000000e+00 1.147900000000000091e+03
1.000000000000000000e+00 1.173299999999999955e+03
1.000000000000000000e+00 1.196200000000000045e+03
1.000000000000000000e+00 1.197500000000000000e+03
1.000000000000000000e+00 1.213600000000000136e+03
1.000000000000000000e+00 1.234900000000000091e+03
1.000000000000000000e+00 1.280200000000000045e+03
1.000000000000000000e+00 1.282400000000000091e+03
1.000000000000000000e+00 1.301300000000000182e+03
1.000000000000000000e+00 1.323400000000000091e+03
1.000000000000000000e+00 1.377300000000000182e+03
1.000000000000000000e+00 1.386200000000000045e+03
1.000000000000000000e+00 1.401400000000000091e+03
1.000000000000000000e+00 1.439700000000000045e+03
1.000000000000000000e+00 1.490400000000000091e+03
1.000000000000000000e+00 1.504300000000000182e+03
1.000000000000000000e+00 1.552700000000000045e+03
1.000000000000000000e+00 1.575900000000000091e+03
1.000000000000000000e+00 1.588800000000000182e+03
1.000000000000000000e+00 1.656800000000000182e+03
1.000000000000000000e+00 1.698200000000000045e+03
1.000000000000000000e+00 1.807700000000000045e+03
1.000000000000000000e+00 1.874500000000000000e+03
1.000000000000000000e+00 1.922400000000000091e+03
1.000000000000000000e+00 1.937500000000000000e+03
1.000000000000000000e+00 1.962400000000000091e+03
1.000000000000000000e+00 1.989800000000000182e+03
1.000000000000000000e+00 2.081400000000000091e+03
1.000000000000000000e+00 2.124400000000000091e+03
1.000000000000000000e+00 2.176000000000000000e+03
1.000000000000000000e+00 2.272900000000000091e+03
1.000000000000000000e+00 2.279500000000000000e+03
1.000000000000000000e+00 2.282800000000000182e+03
1.000000000000000000e+00 2.290300000000000182e+03
1.000000000000000000e+00 2.294700000000000273e+03
1.000000000000000000e+00 2.332800000000000182e+03
1.000000000000000000e+00 2.361900000000000091e+03
1.000000000000000000e+00 2.372599999999999909e+03
1.000000000000000000e+00 2.382599999999999909e+03
2.000000000000000000e+00 1.998000000000000114e+02
2.000000000000000000e+00 2.936000000000000227e+02
2.000000000000000000e+00 3.176000000000000227e+02
2.000000000000000000e+00 3.671000000000000227e+02
2.000000000000000000e+00 3.677000000000000455e+02
2.000000000000000000e+00 3.990000000000000000e+02
2.000000000000000000e+00 4.054000000000000341e+02
2.000000000000000000e+00 4.233000000000000114e+02
2.000000000000000000e+00 4.278000000000000114e+02
2.000000000000000000e+00 4.735000000000000000e+02
2.000000000000000000e+00 4.800000000000000000e+02
2.000000000000000000e+00 5.233999999999999773e+02
2.000000000000000000e+00 5.440000000000000000e+02
2.000000000000000000e+00 5.767000000000000455e+02
2.000000000000000000e+00 6.339000000000000909e+02
2.000000000000000000e+00 6.799000000000000909e+02
2.000000000000000000e+00 7.037000000000000455e+02
2.000000000000000000e+00 7.650000000000000000e+02
2.000000000000000000e+00 7.684000000000000909e+02
2.000000000000000000e+00 8.269000000000000909e+02
2.000000000000000000e+00 8.496000000000000227e+02
2.000000000000000000e+00 8.599000000000000909e+02
2.000000000000000000e+00 9.075000000000000000e+02
2.000000000000000000e+00 9.462000000000000455e+02
